lequmi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a body or corpse.,,, ,,,,,,
cemini,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a bounded chunk of the (boundless) material that has property ➋.,,, ,,,,,,
dizewa,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a bubble.,,, ,,,,,,
camoto,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a buddha.,,, ,,,,,,
cogega,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a cannibal.,,, ,,,,,,
dawiji,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a capital city of ➋.,,, ,,,,,,
zofayi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a chapter.,,, ,,,,,,
fihoyi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a chat server.,,, ,,,,,,
tehinu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a cinema, a movie theater.",,, ,,,,,,
lavowi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a city.,,, ,,,,,,
zuweha,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a closet/cupboard.,,, ,,,,,,
gakuqi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a clothing for covering the nose.,,, ,,,,,,
pamaca,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a clown.,,, ,,,,,,
beqito,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a clue/hint.,,, ,,,,,,
yejese,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a cluster of galaxies.,,, ,,,,,,
mepuzo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a cognitively prototypical instance of concept ➋.,,, ,,,,,,
wasewi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a collective mind or hive mind.,,, ,,,,,,
kayodu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a colugo (Dermoptera taxonomic order).,,, ,,,,,,
hoqugu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a committee.,,, ,,,,,,
jotisa,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a common misconception, a myth.",,, ,,,,,,
qokojo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a communication channel or chat room.,,, ,,,,,,
pujama,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a community (group of interacting organisms).,,, ,,,,,,
qaseve,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a community sharing culture ➋.,,, ,,,,,,
kucagi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a companion/mate/comrade/associate/partner of ➋.,,, ,,,,,,
zerivo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a component of ➋.,,, ,,,,,,
tikiqi,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a conifer.,,,,,,,,,
serese,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a conjecture/hypothesis explaining why ➋ is the case.,,, ,,,,,,
luveqo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a contentive phrase/expression.,,, ,,,,,,
cobawo,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a continental shelf.,,,,,,,,,
zefeyu,,,2,s ?,,,,,,,,,,,,,,,,,,, ,,,"➊ is a controller, instrument for controlling ➋.",,, ,,,,,,
vewaco,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a cook.,,, ,,,,,,
yigawa,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a copy of ➋.,,, ,,,,,,
rudisi,,,2,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a corner between ➋.,,, ,,,,,,
getaru,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a corner.,,, ,,,,,,
jitoke,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a country.,,, ,,,,,,
zumuva,,,,,,,,,,,,,,,,,,,,,,,,,,"➊ is a courgette (small, young squash fruit of the Cucurbita pepo variety).",,,,,,,,,
waqavo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a cultural/shared/collective/conventional knowledge of people/society ➋.,,, ,,,,,,
ginako,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a dawn or dusk.,,, ,,,,,,
hoqeno,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a daytime.,,, ,,,,,,
hubaja,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a dead remain of living being ➋ (specific instance, not generic).",,, ,,,,,,
racize,,,2,x 1,,,,,,,,,,,,,,,,,,, ,,,➊ is a dead remain of what used to have property ➋ when alive.,,, ,,,,,,
wizopi,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a defensive needle body part.,,,,,,,,,
fuyupi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a definition of ➋.,,, ,,,,,,
feceqi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a democracy.,,, ,,,,,,
yuzosu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a detail.,,, ,,,,,,
vojowi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a dictionary (not necessarily physical).,,,,,,,,,
yalidu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a dinner, an evening meal.",,, ,,,,,,
pitulo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a direct democracy.,,, ,,,,,,
japoge,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a district.,,, ,,,,,,
jiraya,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a dojo.,,, ,,,,,,
supeza,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a dot, period, or full stop (written character).",,, ,,,,,,
piwira,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a drop.,,, ,,,,,,
hodaha,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a factory.,,, ,,,,,,
refigi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a farm.,,, ,,,,,,
feyisu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a farmer / earth worker.,,, ,,,,,,
tuguza,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a farmer.,,, ,,,,,,
kanigu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a federation, a federal state.",,, ,,,,,,
figowa,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a fetus (embryo sufficiently developped for resembling the mature animal).,,,,,,,,,
zapaze,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a fiction.,,, ,,,,,,
jekimu,,,2,s 1,,,,,,,,,,,,,,,,,,, ,,,"➊ is a filter, net or sieve, allowing the passage of ➋.",,, ,,,,,,
vabehu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a fire out of control or a wildfire.,,, ,,,,,,
zotama,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a fireplace.,,, ,,,,,,
watijo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a fissure/crack.,,, ,,,,,,
fosuhu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a floor.,,, ,,,,,,
giquke,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a food supply/reserve.,,, ,,,,,,
gideri,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a fork (modified copy) of ➋.,,, ,,,,,,
yogiye,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a formal grammar (a grammar describing only the form of a language, i.e. what expressions are valid in it and possibly how their elements group together; a formal grammar is however not concerned with the meanings of these expressions).",,, ,,,,,,
nadelo,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a fossil of ➋.,,, ,,,,,,
juqobu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a frame/structure/skeleton/supporting outline.,,, ,,,,,,
yuqava,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a furcation or junction.,,, ,,,,,,
waqabu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a game turn.,,, ,,,,,,
reniyu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a garden.,,, ,,,,,,
suqiga,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a gem.,,, ,,,,,,
wigocu,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a ghillie suit.,,,,,,,,,
zarepa,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a glass shard, a piece of broken glass.",,, ,,,,,,
ricado,,,2,s ?,,,,,,,,,,,,,,,,,,, ,,,➊ is a government of ➋.,,, ,,,,,,
womole,,,1,a,,,,,,,,,,,,,,,,,,, ,,,➊ is a graph (data structure).,,, ,,,,,,
pulaho,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a grave.,,, ,,,,,,
dijovo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a graveyard.,,, ,,,,,,
gunefe,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a ground.,,, ,,,,,,
musogi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a group of people.,,, ,,,,,,
likaco,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a group/band/gang/pack/herd/swarm/flock of the animals/people satisfying property ➋.,,, ,,,,,,
qanume,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a guest of ➋.,,, ,,,,,,
gumore,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a half of ➋.,,, ,,,,,,
higejo,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a handle on ➋.,,, ,,,,,,
fizili,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a harbour, a haven.",,, ,,,,,,
nihiva,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a heater.,,, ,,,,,,
cuwotu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a hemisphere.,,, ,,,,,,
divavi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a hidden food reserve, a stash.",,, ,,,,,,
pifomu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a hive.,,, ,,,,,,
virume,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a home of ➋.,,, ,,,,,,
rameva,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a home stellar body of species ➋ (property).,,,,,,,,,
towimo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a hospital.,,, ,,,,,,
hucica,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a hotel or guesthouse.,,, ,,,,,,
doloni,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a hour (time interval) adjusted for location ➋.,,, ,,,,,,
civere,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a hour (unit of time) × ➋.,,,,,,,,,
pulusi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a house centipede, a member of the Scutigeridae family.",,, ,,,,,,
nozawi,,,2,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a housemate/roommate/flatmate of ➋.,,, ,,,,,,
pitanu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a humorist/comedian/clown/jester.,,, ,,,,,,
fuyaje,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a jail, a prison.",,, ,,,,,,
ribuku,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a joke.,,, ,,,,,,
juvoto,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a journal, a newspaper.",journal; periodical; newspaper,, ,,,,,,
bofeqe,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a judge.,,, ,,,,,,
lubaqi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a kingdom.,,, ,,,,,,
kuwuwa,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a knot.,,, ,,,,,,
hudobu,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a label/tag on ➋.,,, ,,,,,,
cahiza,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a land-burning fire.,,, ,,,,,,
bibale,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a layer.,,, ,,,,,,
qogopu,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a leader of ➋.,,, ,,,,,,
cunegi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a legend (story).,,, ,,,,,,
yavove,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a lettuce.,,,,,,,,,
visune,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a library.,,, ,,,,,,
piciwi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a lighthouse.,,, ,,,,,,
zafudo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a line (of text).,,, ,,,,,,
hojeha,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a line of text.,,, ,,,,,,
mimebo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a list of things satisfying property ➋.,,, ,,,,,,
lafevo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a low-pitched sound.,,, ,,,,,,
yagado,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a mall.,,, ,,,,,,
vadoyi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a map representing something satisfying property ➋.,,, ,,,,,,
fomidu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a market.,,, ,,,,,,
ridufi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a meal, prepared food.",,, ,,,,,,
gomuna,,,3,ℙ x ?,,,,,,,,,,,,,,,,,,, ,,,➊ is a meaning of ➋ in language ➌.,,, ,,,,,,
bedeke,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a meaningful expression in language ➋.,,, ,,,,,,
sutodi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a mesh/net.,,, ,,,,,,
pofehu,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a metal wire or cable.,,,,,,,,,
darite,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a meteorite.,,, ,,,,,,
luhuqe,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a miser.,,, ,,,,,,
nivuro,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a mix/mixture of materials/substances ➋.,,, ,,,,,,
ponowa,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a mnemonic for remembering ➋.,,, ,,,,,,
wubeme,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a moccasin (kind of shoe).,,, ,,,,,,
guwope,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a monk.,,, ,,,,,,
nusuge,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a moral (abstract).,,, ,,,,,,
bapobi,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a moral, a set of rules of conduct deemed morally correct.",,, ,,,,,,
lamiqo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a morning.,,, ,,,,,,
wisece,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a motorway.,,,,,,,,,
pitopa,,,,,,,,,,,,,,,,,,,,,,,,,,"➊ is a mountain with top, summit ➋.",,,,,,,,,
tofeve,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a movie, a film.",,, ,,,,,,
ledibu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a mummy.,,, ,,,,,,
yiyega,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a museum.,,, ,,,,,,
cajelo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a musical note or tone.,,, ,,,,,,
zofeni,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a musician.,,, ,,,,,,
tovoce,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a myth (traditional story).,,, ,,,,,,
sobepe,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a needle.,,, ,,,,,,
jusehi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a neighbour of ➋.,,, ,,,,,,
zayemu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a network connecting multiple computers or other devices.,,, ,,,,,,
wanici,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a network for information transmission.,,, ,,,,,,
kagedu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a night.,,, ,,,,,,
jaqega,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a ninja.,,, ,,,,,,
gotana,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a non-fetus embryo.,,,,,,,,,
rogudi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a non-negative number (positive or zero).,,, ,,,,,,
lajuna,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a non-zero positive number.,,, ,,,,,,
herigo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a noon.,,, ,,,,,,
ceyani,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a nutrient for most animal species.,,,,,,,,,
nopome,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a nutrient for ➋.,,, ,,,,,,
legenu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a pair or couple.,,, ,,,,,,
barape,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a palatal consonant.,,, ,,,,,,
vujiro,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a paper letter.,,, ,,,,,,
duvawo,,,1,,,,,,,,,,,zayuru,,,,,,,,, ,,,➊ is a parakaryote.,,,,,,,,,
cabeha,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a part of what has property ➋,,, ,,,,,,
wehawa,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a partially self-governing province/state of federation ➋.,,, ,,,,,,
nononu,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ is a partner/associate of ➋ for the activity of satisfying property ➌.,,, ,,,,,,
zojadi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a party.,,, ,,,,,,
yuroqa,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a pattern.,,, ,,,,,,
zozuli,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a pencil sharpener.,,,,,,,,,
soyima,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a perception; ➊ is a perception of ➋.,,, ,,,,,,
kinebi,,,2,x x,,,,,,,,,,,,,,,,,,, ,,,➊ is a perfect copy of ➋.,,, ,,,,,,
huronu,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a period of time.,,, ,,,,,,
ziniyi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a phenomenon.,,, ,,,,,,
wukoqe,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a phone number of phone ➋.,,, ,,,,,,
zipofo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a physical support of image/picture ➋.,,, ,,,,,,
qikala,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a physical, corporal entity.",,, ,,,,,,
tivaca,,,,,,,,,,,,,,,,,,,,,,,,,,➊ is a picture representing physical entity ➋.,,,,,,,,,
tekibo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a picture representing the proposition ➋.,,, ,,,,,,
luciyo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a piece (easily removable part) of something that would be defined by property ➋.,,, ,,,,,,
mapofo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a piece of candy.,,, ,,,,,,
dadejo,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a piece, element, component for a whole that would be defined by property ➋.",,, ,,,,,,
sawaji,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a pitch-contour, tune or melody.",,, ,,,,,,
repoga,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a place/site where ➋ is the case.,,, ,,,,,,
radafo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a poem.,,, ,,,,,,
punedi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a policy (rules of conduct).,,, ,,,,,,
jizihi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a polity (organizational structure).,,, ,,,,,,
layedu,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a population inhabiting ➋.,,, ,,,,,,
nuzoku,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a portrait (image depicting the head of a person, possibly up to the shoulders).",,, ,,,,,,
davuju,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a portrait (not specific to images showing only the head and the shoulders).,,, ,,,,,,
doliji,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a post office.,,, ,,,,,,
sohewe,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a postal office/organization.,,, ,,,,,,
dagoju,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a postman.,,, ,,,,,,
vizudo,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a posture, configuration, stance of ➋.",,, ,,,,,,
gevoca,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a prince or princess (of any sex or gender).,,, ,,,,,,
kisoqo,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a pro-word / anaphoric or cataphoric word (pronoun, pro-verb, pro-clause…).",,, ,,,,,,
teqoye,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ is a problem/hindrance against doing ➋ for the experiencer ➌.,,, ,,,,,,
saciro,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a process.,,, ,,,,,,
tejeyi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a product.,,, ,,,,,,
gipofa,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a program file (executable file).,,, ,,,,,,
gacofo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a proverb.,,, ,,,,,,
gihide,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a pullout couch.,,, ,,,,,,
tepoha,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a pump.,,, ,,,,,,
jisuro,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a quadrupede.,,, ,,,,,,
garisi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a quantum of ➋.,,, ,,,,,,
sujito,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a quartet.,,, ,,,,,,
caloke,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a raindrop.,,, ,,,,,,
nihuli,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a representative democracy.,,, ,,,,,,
keluhu,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a rescuer, a lifeguard.",,, ,,,,,,
notiqa,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a resource, tool, utensil or instrument for satisfying property ➋.",,, ,,,,,,
henaqa,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a rewording of sentence/text ➋.,,, ,,,,,,
kigiyo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a rhyme.,,, ,,,,,,
duduha,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a ribbon, a strip.",,, ,,,,,,
sedunu,,,2,,,,,geographic_feature,,,,,,,,,,,,,,, ,,,➊ is a river of matter ➋.,,,,,,,,,
calaqa,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a road or street.,,, ,,,,,,
tihoqe,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a road.,,,,,,,,,
wiyedi,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a room or container with wall, floor or ceiling ➋.",,,,,,,,,
yekiye,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a room.,,, ,,,,,,
cegebu,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ is a school, an educational building.",,,,,,,,,
favote,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a school.,,, ,,,,,,
nefeta,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a scribe.,,, ,,,,,,
bemave,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a seal belonging to the Phoca genus.,,, ,,,,,,
lihewe,,,2,,,,,mathematics sequence,,,,,,,,,,,,,,, ,,,➊ is a sequence whose first element is ➋.,,, ,,,,,,
bilubo,,,2,,,,,mathematics sequence,,,,,,,,,,,,,,, ,,,➊ is a sequence whose last element is ➋.,,,,,,,,,
nutozi,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a settlement consisting at least of several buildings.,,,,,,,,,
wocaja,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a settlement, a hamlet, village, town or city.",,, ,,,,,,
rinola,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a shadow of ➋.,,, ,,,,,,
muriso,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a shaman.,,, ,,,,,,
qaqiru,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a shard or cullet.,,, ,,,,,,
laluho,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a sharp edge.,,, ,,,,,,
zupovo,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a sharp linear cutting edge (not a point).,,, ,,,,,,
kopafu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a sharp pointed-end.,,, ,,,,,,
gisiga,,,2,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a shelter, refuge, retreat, harbor, protecting against anything with property ➋.",,, ,,,,,,
pamibe,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a shitpost.,,, ,,,,,,
butihi,,,1,,,,,,,,,,,,,,,,,,,,,,,➊ is a shrub.,,,,,,,,,
suvafi,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,➊ is a side of ➋.,,, ,,,,,,
buvepi,,,2,s 0,,,,,,,,,,,,,,,,,,, ,,,➊ is a signal indicating that ➋ is the case.,,, ,,,,,,
gogaro,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a slice, portion, part cut from ➋.",,, ,,,,,,
lagegu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a snowflake.,,, ,,,,,,
pemojo,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a societal law.,,, ,,,,,,
madoqe,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a society having ➋ as one of its citizens.,,,,,,,,,
weboke,,,2,s s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a society, a community of individuals ➋.",,, ,,,,,,
maropa,,,1,,,,,,,,,,,,,,,,,,,,,,,"➊ is a society, a social community.",,,,,,,,,
gigiwe,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a song.,,, ,,,,,,
gimipe,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ is a sound produced at least partly with the nose.,,, ,,,,,,
kecuho,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ is a source or supply of ➋.,,, ,,,,,,
jifohu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,"➊ is a spirit, soul or ghost.",,, ,,,,,,
nazoce,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a star (visible at night in the sky).,,, ,,,,,,
qigofu,,,1,s,,,,,,,,,,,,,,,,,,, ,,,➊ is a state (temporally homogenous event).,,, ,,,,,,
