pawiqu,,,1,,,,,,subjective_property,,,,,,,,,,,,,, ,,,➊ is ugly (not necessarily visually) (according to the subjective evaluator in 🅲).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fıe₁ ∈predicate,,,,
hijuze,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Chiron (celestial body).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dilila,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Jupiter (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taforo,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Mars (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fihusu,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Mercury (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puyefu,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Neptune (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boqoto,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Pluton (small planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
durace,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Saturn (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deceku,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Uranus (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joretu,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is Venus (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
socofo,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is the Earth (planet).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e spua ckuil ∈VUA,
qateji,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is the Earth's moon.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fapeve,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is the Earth's solar system.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kufawa,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is the Earth's sun.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e spua ckuel ∈VUA,
zegajo,,,1,s,,d,,,unique celestial_body,,,,,,,,,,,,,, ,,,➊ is the asteroid belt of the Earth's solar system.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hufizo,,,1,s,,d,,,unique country,,,,,,,,,,,,,, ,,,➊ is Armenia.,,, ,,,,,,,Armenia ∈Name,,,,,,,,,,,,,,,,,,,,Ermenistan ∈Name,,,,,,,,,,,
yuhuvi,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is China.,,,,,,,,,,China ∈Name,,,,,,,,,,,,,,,,,,,,Çin ∈Name,,,,,,,,,,e udjonguo stan ∈VI,
femari,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Egypt.,,,,,,,,,,Egypt ∈Name,,,,,,,,,,,,,,,,,,,,Mısır ∈Name,,,,,,,,,,e umiser stan ∈VI,
suqadi,,,1,s,,d,,,unique country,,,,,,,,,,,,,, ,,,➊ is England.,,, ,,,,,,,England ∈Name,,,,,,,,,,,,,,,,,,,,İngiltere ∈Name,,,,,,,Iqlaqgua₁,,,,
deligi,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is France.,,,,,,,,,,France ∈Name,,,,,,,,,,,,,,,,,,,,Fransa ∈Name,,,,,,,,,,e ufranse stan ∈VI,
gobite,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Germany.,,,,,,,,,,Germany ∈Name,,,,,,,,,,,,,,,,,,,,Almanya ∈Name,,,,,,,,,,e udoitce stan ∈VI,
daqida,,,1,s,,d,,,unique country,,,,,,,,,,,,,, ,,,➊ is India.,,, ,,,,,,,India ∈Name,,,,,,,,,,,,,,,,,,,,Hindistan ∈Name,,,,,,,Hıqdıagua₁,,,,
dinozi,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Italia.,,,,,,,,,,Italia ∈Name,,,,,,,,,,,,,,,,,,,,İtalya ∈N,,,,,,,,,,,
vebata,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Korea.,,,,,,,,,,Korea ∈Name,,,,,,,,,,,,,,,,,,,,Kore ∈N,,,,,,,,,,,
jumeji,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Mongolia.,,,,,,,,,,Mongolia ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecege,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is North Korea.,,,,,,,,,,North Korea ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e utcoson stan ∈VI,
lubeho,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Poland.,,,,,,,,,,Poland ∈Name,,,,,,,,,,,,,,,,,,,,Polonya ∈N,,,,,,,,,,e upolski stan ∈VI,
yipeqe,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Portugal.,,,,,,,,,,Portugal ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuwiko,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Russia.,,,,,,,,,,Russia ∈Name,,,,,,,,,,,,,,,,,,,,Rusya ∈N,,,,,,,,,,,
fawizu,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is South Korea.,,,,,,,,,,South Korea ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e uhangu stan ∈VI,
rakiqo,,,1,,,,,,unique country,,,,,,,,,,,,,, ,,,➊ is Spain.,,,,,,,,,,Spain ∈Name,,,,,,,,,,,,,,,,,,,,İspanya ∈N,,,,,,,,,,,
maqagu,,,1,s,,d,,,unique country,,,,,,,,,,,,,, ,,,➊ is the country United States – United States of America.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jueseıgua₁,,,,
ganifa,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Africa.,,,,,,,,,,Africa ∈Name,,,,,,,,,,,,,,,,,,,,Afrika ∈Name,,,,,,,Afarı₁ ∈predicate,,,,
zuvugu,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Antarctica.,,,,,,,,,,Antarctica ∈Name,,,,,,,,,,,,,,,,,,,,Antartika ∈Name,,,,,,,,,,,
lohayi,,,1,s,,d,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Australia.,,, ,,,,,,,Australia ∈Name,,,,,,,,,,,,,,,,,,,,Avusturalya ∈Name,,,,,,,gaqgurugua₁,,,,
tuvuha,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Eurasia.,,,,,,,,,,Eurasia ∈Name,,,,,,,,,,,,,,,,,,,,Avrasya ∈Name,,,,,,,,,,,
lakuke,,,1,s,,d,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Europe.,,, ,,,,,,,Europe ∈Name,,,,,,,,,,,,,,,,,,,,Avrupa ∈N,,,,,,,Eoropa₁ ∈predicate,,,,
gemeni,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Greenland.,,,,,,,,,,Greenland ∈Name,,,,,,,,,,,,,,,,,,,,Grönland ∈N,,,,,,,,,,,
jowuzi,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is Japan.,,,,,,,,,,Japan ∈Name,,,,,,,,,,,,,,,,,,,,Japonya ∈Name,,,,,,,,,,e unihon stan ∈VI,
ziwofa,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is New Zealand.,,,,,,,,,,New Zealand ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e uaotearoa stan ∈VI,
zirowe,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,"➊ is North America, including Meso-America.",,,,,,,,,,North America ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zivete,,,1,,,,,,unique geographic_entity,,,,,,,,,,,,,, ,,,➊ is South America.,,,,,,,,,,South America ∈Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuwebu,,,1,s,,d,,,virus,,,,,gadiqu,,,,,,,,, ,,,➊ is a betacoronavirus.,,, ,,,,,,,betacoronavirus ∈N,,,,,,,,,,,,,,,,,,,,,,,,,,,betaruaıcheabıso₁,,,,
cesalo,,,1,s,,d,,,virus,,,,,gadiqu,,,,,,,,, ,,,"➊ is a coronavirus, a virus of subfamily Orthicoronavirinae.",,, ,,,,,,,coronavirus ∈N,,,,,,,,,,,,,,,,,,,,koronavirüs ∈N,,,,,,,ruaıcheabıso₁,,,,
rudafo,,,1,s,,d,,,virus,,,,,gadiqu,,,,,,,,, ,,,➊ is a rhinovirus.,,, ,,,,,,,rhinovirus ∈N,,,,,,,,,,,,,,,,,,,,,,,,,,,shıqbıso₁,,,,
gadiqu,,,1,s,,d,,,virus,,,,,gadiqu,,,,,,,,, ,,,➊ is a sarbecovirus.,,, ,,,,,,,sarbecovirus ∈N,,,,,,,,,,,,,,,,,,,,,,,,,,,caberubıso₁,,,,
nabupa,,,1,s,,d,,,virus,,,,,,,,,,,,,, ,,,➊ is a virus (infectious agent).,,, ,,,,,,,virus ∈N,,,,,,virus ∈N M,,,,,,,,,,,,,,virüs ∈N,,,,,,,bıru₁; bıso₁,,,,
katesi,,,2,,,,,,⚠⚠,,,,,,,,,,,,,, ,,,"➊ happens in way, form, manner ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cha₁ ∈predicate,,,,
cemara,,,1,,,,,,⚠⚠,,,,,,,,,,,,,, ,,,➊ is an option.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,seçenek ∈N,,,,,,,koemea₁ ∈predicate,,,,
narafe,,,1,,,,,,⚠⚠,,,,,,,,,,,,,, ,,,➊ is early.,,, ,,,,,,,early ∈AN,,,,,,,,,,,,,,,,,,,,erken ∈AN,,,,,,,chuı₁ ∈predicate,,,,
gugiro,,,1,???,,,,,⚠⚠⚠ metaphor,,,,,,,,,,,,,, ,,,⚙ the participants are in a relation similar to that expressed in ➊ (METAPHOR),,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tubiza,,,2,,,,,,,,,,,,,,,,,,,, ,,,Almost all of ➊ satisfy the property ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tujuı₁; tujuı₂  21; tujuı₃,,,,
sijuyo,,,0,∅,,∅,∅,,,,,,,,,,,,,,,, ,,,Dawn takes places.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanahe,,,2,,,,,,,,,,,,,,,,,,,, ,,,"Having property ➊ is a way, a method for having property ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tadji ∈V,cagılı₁; lıcagı₁,,,,
valoda,,,2,,,,,,,,,,,,,,,,,,,, ,,,"Having property ➊ is worthy, would be beneficial for ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juqgıshe₁,,,,
yesiqa,,,2,,,,,,,,,,,,,,,,,,,, ,,,I declare that the symbol/expression ➊ (quote) henceforth has predicate ➋ as its meaning.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceinca'e ∈V,,ceinca'e ∈V,,,,,
hihepo,,,3,,,,,,,,,,,,,,,,,,,, ,,,If the proposition ➊ is the case then ➋ is in relation ➌ with that proposition.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,goshe₁,,,,
siluhu,,,3,,,,,,,,,,,,,,,,,,,, ,,,"In the sequence ➊, ➋ occurs at position ➌ counting from the beginning/left direction, the first slot having 1 as its index.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sıeko₁ [DO,S,IO]",,,jiu ∈V_JI   21X,
lesici,,,3,,,,,,,,,,,,,,,,,,,, ,,,"In the sequence ➊, ➋ occurs at position ➌ counting from the end/right direction, the last slot having 1 as its index.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fıako₁ [DO,S,IO]",,,,
begigi,,,2,,,,,,,,,,,,,,,,,,,, ,,,It begins that ➊ has property ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boretu,,,2,,,,,,,,,,,,,,,,,,,, ,,,It is urgent that ➊ be the case for ➋ to be the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suaısua₁,,,,
votifa,,,1,,,,,,,,,,,,,,,,,,,, ,,,One/you/they (generic impersonal pronoun) satisfies property ➊.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hapa₁,,,,
denovo,,,1,,,,,,,,,,koheju,,,,,memaku,,,,, ,,,"Process, event ➊ unfolds quickly, rapidly, relatively to similarly-structured events ➋; the internal process steps in the former have an average duration shorter than the median for average durations among the latter population of reference.",,, ,,,,,,,fast ∈AN; quick ∈AN; rapid ∈AN,,,,,,,,,,,,,,,,,,,,hızlı ∈N,,,,faursutra ∈VI; zilsutra ∈VI,,faursutra ∈VI; zilsutra ∈VI,,,,,
koheju,,,1,,,,,,,,,,denovo,,,,,govuka,,,,, ,,,"Process, event ➊ unfolds slowly, relatively to similarly-structured events ➋.",,, ,,,,,,,slow ∈AN,,,,,,,,,,,,,,,,,,,,yavaş ∈AN,,,,zilsno ∈VI,,zilsno ∈VI,,,,,
ruzopu,,,1,,,,,,,,,,,,,,,,,,,, ,,,The favorable aftermath of ➊ being the case is taking place.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luıgı₁,,,,
yesatu,,,1,,,,,,,,,,,,,,,,,,,, ,,,There happens a day anniversary of ➊ being the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e birei denai ∈VI,
quqoto,,,0,∅,,∅,∅,,,,,,,,,,,,,,,, ,,,There's still some way to go before the goal; we're not there yet.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,madamada₁,,,,
gafela,,,0,1,,,,,,,,,,,,,,,,,,, ,,,We are not out of the brambles.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rudobuıshabu₁,,,,
hafaqo,,,2,,,,,,,,,,,,,,,,,,,, ,,,"all the members of set, multiset, or sequence ➊ individually have property ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muteve,,,3,,,,,,,,,,,,,,,,,,,, ,,,"among the members of set, multiset, or sequence ➊, there are exactly ➋ (number) things that individually have property ➌.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nepehe,,,2,,,,,,,,,,,,,,,,,,,, ,,,"among the members of set, multiset, or sequence ➊, there is at least one thing that individually has property ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paqoyu,,,3,,,,,,,,,,,,,,,,,,,, ,,,"among ➊, there are exactly ➋ (number) things that individually have property ➌.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.ilka’u,,.ilka'u ∈V,,,,,
zabodu,,,2,,,,,,,,,,,,,,,,,,,, ,,,"by request of ➊, ➋ is the case.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buyegi,,,2,,,,,,,,,,,,,,,,,,,, ,,,"contrarily to your expectation, it's ➊ which is what has property ➋; ➊ is the answer to the question of what has property ➋, which I expect is not the answer you expected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,béı₁ ∈focus particle,,,,
julajo,,,2,,,,,,,,,,,,,,,,,,,, ,,,"in spite of the expressed will of ➊, ➋ is the case.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metaja,,,1,,,,,,,,,,,,,,,,,,,, ,,,increasingly fewer ones among ➊ exist (in the current time frame).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fatawe,,,1,,,,,,,,,,,,,,,,,,,, ,,,increasingly many ones among ➊ exist (in the current time frame).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jıqpuıjeaq₁,,,,
cusepo,,,2,,,,,,,,,,,,,,,,,,,, ,,,it's ➊ (as opposed to possibly expected alternatives) which is what satisfies property ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jeobeı₁,,,,
qoqoza,,,2,,,,,,,,,,,,,,,,,,,, ,,,"it's ➊ which is what has property ➋; ➊ is the answer to the question of what has property ➋, and I’m saying this either because the question was explicitly asked, or because I otherwise think it’s useful to point out.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ku'ıq₁; kú₁ ∈focus particle,,,,
veqogi,,,2,,,,,,,,,,,,,,,,,,,, ,,,"living being ➊ belongs to species, taxon ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jutlei ∈V,,jutlei ∈V,,,,,
coyiqi,,,1,,,,,,,,,,,,,,,,,,,, ,,,many among ➊ exist (at the time under consideration).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jıqpuı₁; raopuı₁,,,,
kiweko,,,2,,,,,,,,,,,,,,,,,,,, ,,,person or animal ➊ has age ➋ (time elapsed since live birth or hatching).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jbetei ∈V   21,,jbetei ∈V   21,jıupea₁,,,cnie ∈VT   21,
subike,,,2,,,,,,,,,,,,,,,,,,,, ,,,property ➊ is satisfied by the generic/archetypal/prototypical thing; property ➊ is satisfied by the generic/archetypal/prototypical thing satisfying property ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baqlı₁,,,,
tilulo,,,1,,,,,,,,,,,,,,,,,,,, ,,,something like ➊ is the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rara₁,,,,
jifusa,,,2,0 0,,,,,,,,,,,,,,,,,,, ,,,that ➊ be the case is an acceptable justification/explanation of why ➋ is the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ki'u ∈P; krinu,,ki'u ∈P; krinu ∈V,,,,,
yuvoma,,,2,,,,,,,,,,,,,,,,,,,, ,,,that ➊ be the case would be suitable/appropriate to time ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daqtıao₁,,,,
foyanu,,,1,str,,,,,,,,,,,,,,,,,,, ,,,the text/utterance ➊ is verbose.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loseduhu₁,,,,
gadase,,,1,0,,,,,,,,,,,,,,,,,,, ,,,there is a chance/opportunity for ➊ to be the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daıgı₁,,,,
zogelu,,,3,,,,,,,,,,,,,,,,,,,,,,,"to cognizer ➊, ➋ seems to have property ➌.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simlu ∈VD,,simlu ∈VD,,,,,
kabane,,,2,,,,,,,,,,,,,,,,,,,, ,,,tool ➊ is used to make ➋ be the case.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zoli ∈VT   21,
cobopo,,,2,,,,,,,,,,,,,,,,,,,, ,,,what has property ➊ is determined by ➋’s luck or fortune.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kesuhe,,,2,,,,,,,,,,,,,,,,,,,, ,,,"with full consent of ➊, ➋ is the case.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ginuvu,,,2,,,,,,,,,,,,,,,,,,,, ,,,"with reluctant consent of ➊, ➋ is the case.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bemaga,,,1,,,,,,,,,,,,,,,,,,,, ,,,"workplace/shop/business/institution ➊ is closed, not operating, not in activity or business.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guaıshea₁; lueqshea₁,,,,
nugopo,,,0,,,,,,,,,,,,,,,,,,,, ,,,{{feminine gender identity predicate — to be defined}},,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninmu ∈V,,,,zin ∈VI,
weboyo,,,0,,,,,,,,,,,,,,,,,,,, ,,,{{masculine gender identity predicate — to be defined}},,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nanmu ∈V,,,,zun ∈VI,
zikage,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ (agent) obligates ➋ to have property ➌ (otherwise the first would punish the second).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jumeju,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ (not necessarily agentive) stabs ➋.,,, ,,,,,,,stab ∈V DO,,,,,,,,,,,,,,,,,,,,,,,,,,,choıdea₁,,,,
kowabi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ (property) is a domesticated species.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sowoma,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ (property) is extinct, no longer exists, no longer has instances.",,, ,,,,,,,extinct ∈AN,,,,,,éteint ∈AN,,,,,,,,,,,,,,,,,,,,,eqsıa₁; jıqluı₁,,,,
qawogu,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ (proposition) is effective for bringing about ➋ (proposition).,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cagı₁,,,,
matube,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ absorbs ➋.,,,,,,,,,,absorb ∈V DO,,,,,,absorber ∈V DO,,,,,,,,,,,,,,,,,,,,,,,,,
ludesi,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ accidentally, unintentionally has property ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taogıq₁,,,,
qidiqa,,,2,x 1,,,,,,,,,,,,,,,,,,, ,,,"➊ accidentally, unintentionally makes ➋ true.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yojobe,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ accompanies ➋ in having property ➌.,,, ,,,,,,,accompany ∈V DO·to; with₂ ∈P SS,,,,,,,,,,,,,,,,,,,,,,,,,,,gaq₁ ∈predicate,,,,
tacate,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ accumulates rheum, gound ➋ in their eyes.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaqhuacıu₁,,,,
vefeda,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ acquire knowledge ➋ from reading ➌.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zazozo,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ actively and successfully entertains ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sıpuatua₁,,,,
palako,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ adds ➋ to ➌.,,, ,,,,,,,add ∈V DO·to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gefaba,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ adheres, sticks to ➋.",,, ,,,,,,,adhere ∈V to; stick ∈V to,,,,,,,,,,,,,,,,,,,,,,,,snipa,,snipa ∈V,fuocoe₁,,,,
yocono,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ advises ➋ to satisfy property ➌.,,, ,,,,,,,advise₂ ∈V DO·to+INF; advise₁ ∈V DO·to  132,,,,,,,,,,,,,,,,,,,,,,,,,,,taodıe₁ ∈predicate,,,,
cofife,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ agrees with ➋ that ➌ is the case.,,, ,,,,,,,agree ∈V with·that,,,,,,,,,,,,,,,,,,,,,,,,,,,mıujeq₁ ∈predicate,,,zaro ∈VI_va_fo,
nodanu,,,2,,,,,,,,,,,,,,,,,,,, ,,,"➊ agriculturally cultivates, raises plant or animal ➋.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haqpao₁,,,,
yifiqa,,,3,,,,,,,,,,,,,,,,,,,,,,,"➊ allows, grants permission to ➋ to do property ➌.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sucuyi,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ also satisfies property ➋.,,, ,,,,,,,also ∈FOC; too ∈FOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jitome,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ alternates between being broken and working; is spotty, unreliable about performing function ➊.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zueqdoe₁,,,,
botati,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ and ➋ are connected by joint ➌.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legice,,,3,,,,,,,,,,,,,,,,,,,,,,,"➊ and ➋ are connected, united at shared locus ➌.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jorne ∈VD,,jorne ∈VD,,,,,
hejiti,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ and ➋ are fitted together.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tıaocoe₁,,,,
gujasa,,,1,,,,,,,,,,,,,,,,,,,, ,,,"➊ appears to be old (not necessarily visually), manifesting wear of time.",,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geodu₁,,,,
poveju,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ applies material ➋ to ➌.,,, ,,,,,,,apply ∈V DO·to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kevuyo,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ appoints ➋ to the role of having property ➌.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luhobu,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ are affected (not necessarily all of them) by an epidemic of disease ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bıapuı₁,,,,
decabi,,,1,,,,,,,,,,,,,,,,,,,, ,,,➊ are all exactly at the same place.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pihaso,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ are both things satisfying the property ➋.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tuqgu₁,,,,
bobiqa,,,2,,,,,,,,,,,,,,,,,,,, ,,,➊ are connected together by joint(s) ➋.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toro ∈VT,
karime,,,3,,,,,,,,,,,,,,,,,,,, ,,,➊ are deliberating on which of the diferent options ➋ will satisfy property ➌.,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koedeoqcheo₁,,,,
